"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000234147",-0.9818527,-4.093059,-2.072902,0.04899983,0.1736271,-4.025108
"ENSG00000197312",-0.2317989,3.702979,-2.072825,0.0490076,0.1736357,-4.922232
"ENSG00000196531",0.1863402,7.637317,2.072423,0.04904815,0.1737606,-5.458617
"ENSG00000112511",-0.3156754,5.953037,-2.072172,0.04907349,0.1738315,-5.23791
"ENSG00000233117",1.148945,-3.591631,2.071996,0.04909117,0.1738604,-4.00253
"ENSG00000228081",-0.805965,-4.026618,-2.071985,0.0490923,0.1738604,-4.02518
"ENSG00000104442",-0.2512978,5.128104,-2.071157,0.04917589,0.1741375,-5.130184
"ENSG00000138688",-0.200418,6.257694,-2.070752,0.0492168,0.1742634,-5.281051
"ENSG00000143367",-0.3737517,1.957162,-2.070478,0.04924454,0.1743428,-4.635396
"ENSG00000258072",0.9156416,-3.757577,2.070303,0.04926224,0.1743865,-4.012667
"ENSG00000254604",0.9535522,-3.98977,2.069865,0.0493066,0.1745246,-4.028841
"ENSG00000224904",0.8588507,-4.100315,2.069683,0.04932502,0.1745709,-4.037219
"ENSG00000116748",1.154048,-3.928742,2.069393,0.04935445,0.1746561,-4.026185
"ENSG00000020256",-0.2511878,3.801091,-2.069331,0.04936073,0.1746594,-4.943552
"ENSG00000213740",0.9783525,-3.696457,2.06899,0.04939524,0.1747333,-4.011385
"ENSG00000180720",0.6732418,-0.6090516,2.068954,0.04939894,0.1747333,-4.232565
"ENSG00000151388",1.177104,-3.489681,2.068915,0.04940293,0.1747333,-4.004139
"ENSG00000170545",0.3325464,2.958948,2.068914,0.04940302,0.1747333,-4.811614
"ENSG00000252316",0.8311858,-4.124586,2.06882,0.04941254,0.174748,-4.040446
"ENSG00000236963",1.099681,-3.865276,2.0687,0.04942471,0.1747494,-4.02297
"ENSG00000226908",1.083868,-4.07457,2.068659,0.0494289,0.1747494,-4.037125
"ENSG00000236969",-1.109253,-3.509537,-2.068658,0.049429,0.1747494,-4.012395
"ENSG00000287312",0.8684966,-1.940408,2.06859,0.04943591,0.1747515,-4.060866
"ENSG00000105656",-0.2492271,5.821408,-2.068546,0.0494403,0.1747515,-5.227582
"ENSG00000238164",-0.4049863,1.663964,-2.06822,0.04947341,0.1748496,-4.589303
"ENSG00000226144",0.9935417,-4.288634,2.067863,0.04950968,0.1749588,-4.051172
"ENSG00000231185",1.038208,-3.879688,2.067559,0.04954062,0.1750492,-4.02546
"ENSG00000171811",1.114761,-2.006002,2.067325,0.04956445,0.1750995,-4.055236
"ENSG00000287439",1.050373,-4.018221,2.067314,0.04956558,0.1750995,-4.035552
"ENSG00000226479",-0.2280669,4.600095,-2.067124,0.04958486,0.1751487,-5.064978
"ENSG00000280217",0.9519942,-4.306762,2.067049,0.04959255,0.1751569,-4.053985
"ENSG00000102879",0.1844698,10.4374,2.06699,0.04959856,0.1751592,-5.826952
"ENSG00000121807",-0.7567648,6.559808,-2.066583,0.04963998,0.1752865,-5.32449
"ENSG00000156261",0.2274407,7.005802,2.065984,0.04970103,0.1754741,-5.388361
"ENSG00000251680",0.9437281,-4.306762,2.065956,0.04970386,0.1754741,-4.055831
"ENSG00000116678",0.4664493,2.925553,2.065666,0.04973351,0.1755487,-4.811461
"ENSG00000176584",1.1957,-3.430289,2.065644,0.04973574,0.1755487,-4.008159
"ENSG00000110851",-0.1866468,6.259967,-2.065521,0.04974829,0.175574,-5.290955
"ENSG00000182070",1.15585,-3.887123,2.065313,0.04976958,0.1755968,-4.030349
"ENSG00000178038",-0.576673,4.805827,-2.065312,0.04976959,0.1755968,-5.093646
"ENSG00000201566",-0.9703728,-3.776297,-2.0653,0.04977091,0.1755968,-4.024847
"ENSG00000240048",0.9584588,-3.593529,2.065115,0.04978971,0.1756442,-4.012146
"ENSG00000180438",1.061093,-3.778643,2.064911,0.04981059,0.1756957,-4.023498
"ENSG00000286859",0.9686124,-4.109519,2.064867,0.04981509,0.1756957,-4.045966
"ENSG00000177105",0.293461,7.893286,2.064605,0.04984191,0.1757539,-5.506018
"ENSG00000128683",1.221,-3.319744,2.064589,0.04984352,0.1757539,-4.008912
"ENSG00000224091",0.9311336,-4.306762,2.064548,0.04984773,0.1757539,-4.05821
"ENSG00000176749",-0.5300612,3.555761,-2.064423,0.04986046,0.1757798,-4.910841
"ENSG00000279376",1.057323,-4.240091,2.06436,0.04986694,0.1757837,-4.053309
"ENSG00000255282",0.9362981,-4.380459,2.064262,0.04987692,0.175792,-4.062327
"ENSG00000235100",0.9778608,-2.625085,2.064232,0.04988007,0.175792,-4.009509
"ENSG00000076650",-0.2554334,4.077624,-2.064028,0.04990096,0.1758466,-4.9948
"ENSG00000030304",0.9452412,-2.639627,2.063834,0.04992079,0.1758921,-4.009484
"ENSG00000228686",-1.074728,-3.283487,-2.063796,0.04992466,0.1758921,-4.020246
"ENSG00000277501",0.9755385,-2.574583,2.063656,0.04993896,0.1759199,-4.012815
"ENSG00000213970",1.029103,-2.515763,2.063613,0.04994342,0.1759199,-4.017837
"ENSG00000281548",0.9204902,-4.221963,2.063561,0.04994871,0.1759199,-4.055563
"ENSG00000143621",0.1885527,7.504884,2.063263,0.04997927,0.1760086,-5.458156
"ENSG00000104435",1.016414,-4.133791,2.063165,0.04998937,0.1760251,-4.050356
"ENSG00000265590",-0.5027921,0.3750279,-2.063009,0.05000533,0.1760624,-4.385963
"ENSG00000137955",0.2598768,4.68158,2.062835,0.05002316,0.1761061,-5.085757
"ENSG00000146374",0.8410202,-4.459707,2.06275,0.05003187,0.1761178,-4.070236
"ENSG00000154096",1.133746,-3.832672,2.062647,0.05004248,0.1761359,-4.031228
"ENSG00000198455",-0.3610588,3.419576,-2.062583,0.05004907,0.1761359,-4.894735
"ENSG00000116459",0.1888555,7.314879,2.062542,0.0500532,0.1761359,-5.434805
"ENSG00000205238",0.6179707,-0.2692302,2.062461,0.05006151,0.1761462,-4.292699
"ENSG00000079215",0.7521102,0.9596739,2.061836,0.05012578,0.1763533,-4.483612
"ENSG00000227023",0.9509133,-4.306762,2.061776,0.05013193,0.1763559,-4.062888
"ENSG00000237172",0.4185073,1.715022,2.061609,0.05014907,0.1763972,-4.613186
"ENSG00000163346",-0.2415699,7.982968,-2.061128,0.05019859,0.1765523,-5.522838
"ENSG00000269950",0.7470843,-4.478427,2.060701,0.05024256,0.176688,-4.076816
"ENSG00000214413",-0.2471712,3.668272,-2.060107,0.05030375,0.1768773,-4.939686
"ENSG00000126602",0.2174825,5.023051,2.060073,0.05030723,0.1768773,-5.137673
"ENSG00000137266",-0.4738239,2.254937,-2.060005,0.05031424,0.176879,-4.703706
"ENSG00000225094",-0.9588427,-3.94737,-2.059963,0.05031855,0.176879,-4.040897
"ENSG00000115904",-0.24428,5.557856,-2.05985,0.05033027,0.1769011,-5.20843
"ENSG00000213215",0.8589275,-4.459707,2.059779,0.05033756,0.1769077,-4.075258
"ENSG00000271983",0.9435951,-4.380459,2.059632,0.05035272,0.1769419,-4.070146
"ENSG00000122145",0.7299723,-4.478427,2.059457,0.05037076,0.1769863,-4.078918
"ENSG00000129084",0.1839755,4.900138,2.059244,0.05039275,0.1770407,-5.12237
"ENSG00000286348",0.9502356,-4.148266,2.059202,0.05039709,0.1770407,-4.058304
"ENSG00000108384",0.3553026,4.080324,2.059123,0.05040531,0.1770505,-5.006292
"ENSG00000119946",1.079411,-0.819439,2.059065,0.05041127,0.1770524,-4.218016
"ENSG00000276103",-0.961192,-3.204004,-2.058887,0.05042967,0.1770979,-4.023292
"ENSG00000074603",-0.1470276,6.409744,-2.05879,0.05043964,0.1771139,-5.322954
"ENSG00000169727",0.1451548,7.291007,2.05861,0.05045824,0.1771601,-5.438825
"ENSG00000232531",1.17091,-3.829019,2.058451,0.05047476,0.1771991,-4.038069
"ENSG00000153822",0.9030305,-4.246234,2.058313,0.05048898,0.1772251,-4.066017
"ENSG00000233242",0.9184762,-4.258811,2.058273,0.05049317,0.1772251,-4.0664
"ENSG00000010404",-0.2541129,5.984169,-2.058221,0.05049846,0.1772251,-5.267761
"ENSG00000240474",-0.8984251,-3.969743,-2.057855,0.05053639,0.1773392,-4.04559
"ENSG00000224356",0.9393578,-1.479222,2.057801,0.05054197,0.1773397,-4.133579
"ENSG00000234444",-0.3630326,2.689895,-2.057492,0.05057393,0.1774056,-4.783499
"ENSG00000131386",1.208129,-3.48039,2.057416,0.05058189,0.1774056,-4.023484
"ENSG00000235538",1.429174,-2.939102,2.057412,0.05058226,0.1774056,-4.026438
"ENSG00000118197",-0.2048584,4.617392,-2.05741,0.05058248,0.1774056,-5.085155
"ENSG00000164983",-0.2792444,3.339093,-2.057282,0.05059577,0.1774331,-4.892333
"ENSG00000236467",1.148543,-3.85107,2.057163,0.05060807,0.1774571,-4.041421
"ENSG00000115271",-0.4315143,6.583249,-2.057024,0.05062251,0.1774752,-5.347487
"ENSG00000250303",-0.6124197,2.231953,-2.057008,0.05062409,0.1774752,-4.703106
"ENSG00000274376",0.8646628,-1.51965,2.056768,0.050649,0.1775435,-4.130799
"ENSG00000144647",-0.2511987,3.83132,-2.056631,0.0506632,0.1775742,-4.971232
"ENSG00000272381",1.012839,-3.983627,2.056542,0.0506725,0.1775877,-4.051068
"ENSG00000177707",-0.9837749,0.3810708,-2.056418,0.0506853,0.1776105,-4.392027
"ENSG00000168903",0.999496,-4.185114,2.056374,0.05068989,0.1776105,-4.064864
"ENSG00000272501",-0.2972718,4.103522,-2.056253,0.05070243,0.1776354,-5.012349
"ENSG00000277969",-0.4111697,2.091522,-2.056197,0.05070832,0.1776369,-4.683531
"ENSG00000105879",-0.1808997,5.868337,-2.055907,0.05073842,0.1777233,-5.256985
"ENSG00000272129",-0.7515964,-2.43831,-2.055752,0.05075448,0.1777605,-4.041932
"ENSG00000287792",0.8901854,-4.398587,2.055634,0.0507668,0.1777719,-4.078421
"ENSG00000143570",-0.4766605,0.281396,-2.055616,0.05076864,0.1777719,-4.384877
"ENSG00000186960",1.006677,-4.207487,2.055518,0.05077887,0.1777746,-4.067067
"ENSG00000261868",0.7192008,-1.540336,2.055482,0.05078257,0.1777746,-4.131182
"ENSG00000170054",0.9432947,-3.98977,2.055452,0.05078574,0.1777746,-4.053044
"ENSG00000197021",-0.2296291,4.37437,-2.055251,0.05080662,0.1778286,-5.054341
"ENSG00000168589",1.070917,-2.922807,2.054989,0.0508339,0.177905,-4.020113
"ENSG00000233246",0.8475012,-4.441579,2.05476,0.0508577,0.1779595,-4.083594
"ENSG00000117139",-0.2288375,5.711137,-2.054734,0.05086037,0.1779595,-5.238142
"ENSG00000169862",1.172402,-3.026161,2.054501,0.05088466,0.1780254,-4.021577
"ENSG00000124098",0.35498,5.54713,2.054371,0.05089819,0.1780537,-5.218236
"ENSG00000231280",0.753951,-4.478427,2.054304,0.05090523,0.1780592,-4.087621
"ENSG00000283409",0.8026794,-4.283082,2.054133,0.05092297,0.1781022,-4.076306
"ENSG00000183638",1.175766,-2.756992,2.054067,0.05092988,0.1781073,-4.028921
"ENSG00000112851",-0.1905147,7.062357,-2.053532,0.0509857,0.1782834,-5.417444
"ENSG00000197766",0.4291277,7.889248,2.05321,0.05101924,0.1783815,-5.52606
"ENSG00000125741",-0.2054802,4.322817,-2.053121,0.05102858,0.1783893,-5.050908
"ENSG00000139625",-0.254234,3.998966,-2.053051,0.05103591,0.1783893,-5.002945
"ENSG00000163235",-0.5883239,1.661205,-2.053006,0.05104062,0.1783893,-4.613721
"ENSG00000180537",1.657424,-3.454076,2.05296,0.05104542,0.1783893,-4.04015
"ENSG00000249870",0.9520242,-3.281497,2.052918,0.05104981,0.1783893,-4.021144
"ENSG00000223561",1.172525,-2.858676,2.052875,0.05105425,0.1783893,-4.028565
"ENSG00000237031",0.7419513,-4.478427,2.052207,0.05112409,0.1786007,-4.091158
"ENSG00000218757",-0.9745268,-1.013416,-2.052192,0.0511257,0.1786007,-4.197544
"ENSG00000105612",0.3035042,6.235519,2.052137,0.05113142,0.1786016,-5.31297
"ENSG00000244733",1.002518,-3.389787,2.052058,0.05113964,0.1786112,-4.026251
"ENSG00000230666",0.9442209,-4.207487,2.051665,0.05118077,0.1787357,-4.074459
"ENSG00000277462",-0.5744976,1.166001,-2.051469,0.05120131,0.1787873,-4.532943
"ENSG00000171815",1.08464,-4.069018,2.05142,0.0512065,0.1787873,-4.065718
"ENSG00000283342",1.065915,-4.017694,2.051165,0.05123316,0.1788543,-4.06262
"ENSG00000112406",-0.5062877,5.103176,-2.051098,0.0512402,0.1788543,-5.161151
"ENSG00000184205",-0.4912647,5.824321,-2.05108,0.05124213,0.1788543,-5.258032
"ENSG00000136436",-0.1661958,7.59163,-2.050918,0.05125906,0.1788787,-5.491057
"ENSG00000251014",1.072832,-3.995321,2.050908,0.05126009,0.1788787,-4.061603
"ENSG00000196090",1.430218,-2.78753,2.050837,0.0512676,0.1788858,-4.041042
"ENSG00000105618",0.154703,6.194129,2.050378,0.05131573,0.1790346,-5.310701
"ENSG00000119227",0.5830628,1.389486,2.050251,0.051329,0.1790618,-4.577314
"ENSG00000196581",-0.7270251,-1.268068,-2.050077,0.05134727,0.1791064,-4.171332
"ENSG00000279762",0.8030157,-0.5815466,2.049949,0.05136073,0.1791342,-4.268637
"ENSG00000199047",-0.9232184,-4.002347,-2.049437,0.05141454,0.1793027,-4.061064
"ENSG00000107140",-0.3459598,4.802858,-2.049383,0.05142023,0.1793034,-5.124505
"ENSG00000185361",-0.2194613,4.347278,-2.049145,0.05144525,0.1793396,-5.061527
"ENSG00000107815",-0.3047353,2.719904,-2.049097,0.05145033,0.1793396,-4.80428
"ENSG00000207362",0.885932,-4.240091,2.049063,0.05145393,0.1793396,-4.081385
"ENSG00000231741",0.8653788,-4.459707,2.049032,0.05145711,0.1793396,-4.093379
"ENSG00000265115",0.986564,-4.221371,2.049023,0.05145809,0.1793396,-4.079021
"ENSG00000205856",1.076995,-2.98047,2.04891,0.05147003,0.1793621,-4.029605
"ENSG00000286485",-0.9631339,-3.149618,-2.048493,0.05151389,0.1794958,-4.040404
"ENSG00000248015",-0.9478827,-3.332912,-2.048295,0.05153471,0.1795491,-4.039706
"ENSG00000179846",-0.7232046,-0.9854308,-2.048019,0.05156377,0.1796182,-4.212173
"ENSG00000182473",-0.1632416,7.069467,-2.048003,0.05156553,0.1796182,-5.428537
"ENSG00000236289",0.8895425,-4.111418,2.04789,0.05157737,0.1796403,-4.074674
"ENSG00000234694",-0.6738227,-1.711318,-2.047648,0.05160296,0.1797072,-4.121436
"ENSG00000034152",0.2156249,7.735434,2.047495,0.05161906,0.1797072,-5.516677
"ENSG00000196724",-0.8266182,1.490217,-2.047463,0.05162249,0.1797072,-4.59003
"ENSG00000149792",-0.1408139,5.968367,-2.047448,0.05162405,0.1797072,-5.28565
"ENSG00000277797",1.047553,-3.302883,2.047404,0.05162872,0.1797072,-4.032207
"ENSG00000198626",0.8177037,0.05621892,2.047395,0.05162961,0.1797072,-4.366247
"ENSG00000286303",1.150265,-3.316447,2.046989,0.05167242,0.1798264,-4.035512
"ENSG00000152779",0.8868378,-4.398587,2.046963,0.05167527,0.1798264,-4.093015
"ENSG00000058056",-0.3103243,3.617288,-2.046883,0.05168364,0.1798264,-4.954943
"ENSG00000168876",-0.2057535,4.942711,-2.046862,0.05168589,0.1798264,-5.149218
"ENSG00000267432",1.065584,-3.530155,2.046713,0.0517016,0.1798618,-4.040878
"ENSG00000255321",0.6016283,-0.9201277,2.046661,0.05170711,0.1798618,-4.228531
"ENSG00000267264",-0.5890676,-1.153812,-2.046491,0.05172508,0.1799052,-4.193689
"ENSG00000274290",1.084836,-2.600959,2.04634,0.05174101,0.1799414,-4.043689
"ENSG00000163803",-0.7292385,4.220815,-2.045923,0.05178513,0.1800706,-5.043705
"ENSG00000280277",0.8965054,-4.185114,2.045885,0.05178918,0.1800706,-4.083449
"ENSG00000250026",0.7955068,-4.283082,2.045747,0.05180372,0.1801019,-4.090399
"ENSG00000224977",-0.9370577,0.5239031,-2.045582,0.0518212,0.1801434,-4.434634
"ENSG00000054793",0.7367642,2.646628,2.04553,0.05182669,0.1801434,-4.799046
"ENSG00000169181",0.9753212,-3.958473,2.045465,0.05183363,0.1801466,-4.067718
"ENSG00000118680",0.1557602,8.735589,2.045389,0.05184167,0.1801466,-5.649366
"ENSG00000284748",0.8881895,-3.690906,2.045361,0.05184463,0.1801466,-4.050156
"ENSG00000287879",1.100868,-3.334284,2.045313,0.05184967,0.1801466,-4.037249
"ENSG00000196924",-0.3194972,11.38565,-2.044766,0.0519077,0.1803268,-5.986581
"ENSG00000092445",0.7977986,-1.196978,2.04472,0.05191258,0.1803268,-4.193446
"ENSG00000123453",-0.5967525,1.971041,-2.044422,0.05194415,0.1804172,-4.681113
"ENSG00000260136",0.5825694,-0.9365732,2.044357,0.05195101,0.1804218,-4.230304
"ENSG00000178789",-0.4288558,5.765702,-2.044252,0.05196216,0.1804414,-5.263326
"ENSG00000270157",-0.4394979,1.572622,-2.043818,0.05200822,0.1805821,-4.61668
"ENSG00000091128",1.005769,-3.635929,2.043603,0.0520311,0.1806423,-4.050601
"ENSG00000089335",-0.2531468,4.616006,-2.043426,0.05204988,0.1806883,-5.109786
"ENSG00000215148",0.8894393,-4.172537,2.043063,0.05208849,0.1808031,-4.087201
"ENSG00000253958",-0.6995332,1.045849,-2.042929,0.05210278,0.1808248,-4.527433
"ENSG00000260135",-1.351961,-1.435416,-2.042792,0.05211732,0.1808248,-4.154999
"ENSG00000154144",-0.1389949,6.368396,-2.042738,0.0521231,0.1808248,-5.346632
"ENSG00000157014",0.2532592,3.516037,2.042707,0.05212642,0.1808248,-4.949408
"ENSG00000144381",0.244677,6.684985,2.042703,0.05212677,0.1808248,-5.388784
"ENSG00000148426",0.433772,2.202117,2.042662,0.05213119,0.1808248,-4.730276
"ENSG00000114487",1.083687,-3.777591,2.042589,0.0521389,0.1808248,-4.060932
"ENSG00000198670",0.9893774,-4.197691,2.042586,0.05213924,0.1808248,-4.088939
"ENSG00000271049",0.7652471,-4.478427,2.042536,0.05214459,0.1808248,-4.107438
"ENSG00000134184",4.17152,-0.5326746,2.042481,0.05215044,0.1808259,-4.216806
"ENSG00000284688",0.9602618,-4.298956,2.042306,0.0521691,0.1808714,-4.095002
"ENSG00000248431",0.8644752,-4.331034,2.042179,0.05218258,0.1808989,-4.097826
"ENSG00000203995",1.121945,-2.872256,2.041883,0.05221413,0.1809739,-4.043484
"ENSG00000206503",0.16344,11.02136,2.041857,0.05221685,0.1809739,-5.946763
"ENSG00000116819",-0.4285678,0.6165827,-2.041782,0.05222491,0.1809739,-4.462412
"ENSG00000250966",1.198722,-3.348786,2.041768,0.0522264,0.1809739,-4.0458
"ENSG00000140416",0.3987936,3.834,2.041615,0.05224273,0.1810113,-5.000629
"ENSG00000200138",0.9420492,-3.98977,2.041444,0.05226094,0.1810552,-4.076456
"ENSG00000114270",0.7968,-0.7131452,2.041278,0.05227864,0.1810972,-4.265336
"ENSG00000161547",-0.3832033,7.067599,-2.040871,0.05232209,0.181225,-5.440024
"ENSG00000096080",0.2334141,3.982818,2.040828,0.05232663,0.181225,-5.024754
"ENSG00000219280",0.7203354,-4.319931,2.040719,0.05233829,0.1812462,-4.101904
"ENSG00000167700",0.301233,4.043937,2.040154,0.05239866,0.1814179,-5.035105
"ENSG00000185630",0.719415,1.167414,2.040151,0.05239899,0.1814179,-4.557161
"ENSG00000183308",0.8456539,-4.343611,2.040064,0.05240828,0.1814308,-4.102411
"ENSG00000114547",0.8425048,-4.343611,2.039668,0.05245071,0.1815584,-4.103076
"ENSG00000248801",0.7457116,-4.478427,2.039486,0.05247017,0.1816065,-4.112562
"ENSG00000250999",-0.9986462,-3.404619,-2.039325,0.05248742,0.181647,-4.057165
"ENSG00000240499",0.9515722,-4.301211,2.038948,0.05252772,0.1817672,-4.100806
"ENSG00000162688",-0.2737068,4.8871,-2.038858,0.05253738,0.1817734,-5.155551
"ENSG00000286715",0.6282029,-0.8132999,2.038716,0.05255259,0.1817734,-4.256615
"ENSG00000100336",-1.043205,0.4420781,-2.03871,0.05255329,0.1817734,-4.431541
"ENSG00000147257",-1.094031,-1.342083,-2.038686,0.05255584,0.1817734,-4.176843
"ENSG00000280291",0.9442291,-4.306762,2.038629,0.05256189,0.1817734,-4.101785
"ENSG00000134115",1.055438,-3.735652,2.03862,0.05256293,0.1817734,-4.064896
"ENSG00000286581",0.9133686,1.879278,2.03852,0.05257364,0.1817912,-4.678796
"ENSG00000135414",-0.3896504,1.568908,-2.038152,0.05261306,0.1819082,-4.626518
"ENSG00000198286",-0.2749666,6.596756,-2.037966,0.05263304,0.181958,-5.38451
"ENSG00000162623",-0.2847051,3.513507,-2.037882,0.05264209,0.181958,-4.954947
"ENSG00000254094",1.029887,-3.653466,2.037863,0.05264417,0.181958,-4.061333
"ENSG00000144406",1.209254,-2.647256,2.037797,0.05265122,0.1819631,-4.05904
"ENSG00000237807",1.219194,-3.686753,2.037632,0.05266892,0.1819823,-4.064763
"ENSG00000287249",1.01251,-3.131425,2.03759,0.05267348,0.1819823,-4.045494
"ENSG00000231047",0.8283356,-2.85396,2.037589,0.05267352,0.1819823,-4.043363
"ENSG00000136048",0.4772977,4.805829,2.037513,0.05268175,0.1819915,-5.148312
"ENSG00000111796",-0.5894159,4.072336,-2.037223,0.05271286,0.1820797,-5.038375
"ENSG00000125901",0.2138283,5.441378,2.036945,0.05274272,0.1821636,-5.235661
"ENSG00000125657",-1.210433,2.822741,-2.036809,0.05275734,0.1821948,-4.82752
"ENSG00000253325",1.066081,-3.829375,2.036709,0.05276815,0.1822126,-4.073957
"ENSG00000189269",1.035421,-2.340414,2.036658,0.05277368,0.1822126,-4.074003
"ENSG00000164520",0.7346964,-4.478427,2.03656,0.05278414,0.1822295,-4.117472
"ENSG00000245662",1.114594,-3.911289,2.036379,0.0528036,0.1822722,-4.079943
"ENSG00000262228",1.013825,-3.041854,2.0363,0.05281212,0.1822722,-4.047718
"ENSG00000284735",0.8120175,-2.22451,2.03629,0.05281325,0.1822722,-4.085114
"ENSG00000244738",0.7253303,-4.478427,2.036089,0.05283492,0.1823277,-4.118263
"ENSG00000232812",0.7937689,-4.283082,2.035891,0.05285624,0.1823811,-4.106913
"ENSG00000267316",1.024129,-3.199995,2.035841,0.05286158,0.1823811,-4.049375
"ENSG00000198087",-0.2617323,4.38122,-2.035767,0.05286953,0.1823893,-5.090107
"ENSG00000233834",0.6619657,-0.8434045,2.035702,0.05287661,0.1823944,-4.25774
"ENSG00000116016",0.8466082,-0.3299826,2.035565,0.0528913,0.1824258,-4.329148
"ENSG00000119782",0.6184996,0.4061125,2.035264,0.05292382,0.1825187,-4.442433
"ENSG00000130517",0.2773463,3.657708,2.035183,0.0529325,0.1825293,-4.985133
"ENSG00000164070",1.172847,-2.374339,2.034954,0.05295723,0.1825953,-4.075793
"ENSG00000215190",0.4585847,3.363549,2.034736,0.05298072,0.182657,-4.938972
"ENSG00000226699",0.9499336,-3.903496,2.034673,0.05298756,0.1826604,-4.081724
"ENSG00000149090",0.9910899,-4.286735,2.034624,0.05299288,0.1826604,-4.106879
"ENSG00000184898",0.4022502,1.733739,2.034507,0.05300554,0.1826847,-4.664696
"ENSG00000260269",-0.6440377,-1.487011,-2.03434,0.05302353,0.1827274,-4.171095
"ENSG00000237276",0.691683,-0.6674549,2.034272,0.0530309,0.1827335,-4.284513
"ENSG00000163884",1.003063,-4.197691,2.034183,0.05304054,0.1827474,-4.102985
"ENSG00000204252",-0.4844629,5.335327,-2.034082,0.05305142,0.1827656,-5.223594
"ENSG00000225777",0.9121155,-4.331034,2.033976,0.05306287,0.1827858,-4.111561
"ENSG00000202430",-1.065982,-3.151452,-2.033743,0.05308807,0.1828533,-4.069615
"ENSG00000171724",1.109886,-3.706253,2.033658,0.0530973,0.1828658,-4.071663
"ENSG00000232952",0.9600649,-2.447423,2.033579,0.05310585,0.1828759,-4.069933
"ENSG00000229160",1.146394,-3.880699,2.033125,0.0531549,0.1830256,-4.083472
"ENSG00000147872",0.4496031,7.170743,2.032907,0.05317861,0.1830879,-5.469532
"ENSG00000183161",-0.3714917,2.897858,-2.032848,0.05318491,0.1830903,-4.862569
"ENSG00000236287",-0.2016178,5.571276,-2.032633,0.0532082,0.1831511,-5.25954
"ENSG00000256464",-0.9922786,-1.97074,-2.032399,0.05323359,0.1832192,-4.117728
"ENSG00000249715",1.170249,-2.751716,2.032327,0.05324139,0.1832267,-4.064041
"ENSG00000275223",0.8549073,-4.343611,2.032113,0.05326465,0.1832717,-4.11572
"ENSG00000261512",-1.023378,-3.255854,-2.032103,0.05326569,0.1832717,-4.071604
"ENSG00000233514",0.9853388,-3.678329,2.032004,0.05327648,0.1832895,-4.072087
"ENSG00000133119",0.3366405,3.311045,2.031597,0.05332067,0.1834085,-4.93647
"ENSG00000123144",0.1610383,6.706144,2.031582,0.05332229,0.1834085,-5.411557
"ENSG00000163521",-0.7661467,2.348145,-2.031443,0.05333736,0.183441,-4.767352
"ENSG00000281649",-0.2012621,5.772376,-2.030859,0.05340077,0.1836397,-5.289417
"ENSG00000165259",-0.2906223,2.694079,-2.030749,0.05341276,0.183647,-4.832962
"ENSG00000223711",-0.8738405,-1.369414,-2.030736,0.05341414,0.183647,-4.189941
"ENSG00000183281",-0.94716,-2.732403,-2.030182,0.05347446,0.183835,-4.078818
"ENSG00000115718",-0.8077416,-1.042457,-2.029861,0.05350943,0.1839359,-4.235211
"ENSG00000286162",0.4344339,1.002767,2.029803,0.05351568,0.183938,-4.5493
"ENSG00000261461",0.9201982,-3.281497,2.029523,0.05354619,0.1840125,-4.058983
"ENSG00000007372",1.15649,-3.113296,2.029257,0.0535752,0.1840125,-4.063563
"ENSG00000113658",-0.2416827,4.496774,-2.02925,0.05357601,0.1840125,-5.118488
"ENSG00000179195",0.357936,1.918984,2.029237,0.05357745,0.1840125,-4.705825
